item,truth
12904,3
12905,3
12906,3
12907,3
12908,3
12909,3
12910,3
12911,3
12912,3
12934,1
12941,2
12942,2
12944,2
12955,0
13072,0
13076,0
13086,0
13093,0
13094,1
13096,0
13097,0
13098,0
13105,2
13106,1
13111,0
13113,1
13114,1
13116,1
13117,2
13119,1
13122,2
13132,2
13133,2
13138,0
13140,0
13143,1
13157,0
13160,3
13161,3
13162,3
13163,3
13164,3
13165,3
13166,3
13167,3
13168,3
13169,3
13170,3
13171,3
13172,3
13173,3
13174,3
13175,3
13176,3
13177,1
13277,0
13278,1
13279,0
13280,0
13281,0
13282,2
13290,0
13291,0
13292,0
13294,0
13295,0
13298,0
13300,0
13301,0
13304,2
13305,0
13306,0
13321,0
13324,1
13328,0
13329,0
13337,0
13339,0
13340,0
13343,0
13346,0
13348,0
13351,0
13352,2
13355,0
13357,3
13358,3
13360,0
13362,0
13368,0
13371,0
13430,0
13432,2
13433,2
13437,2
13439,0
13453,2
13455,2
13456,2
13461,2
13462,2
13463,2
13464,2
13465,2
13468,0
13474,0
13477,0
13479,0
13480,0
13485,1
13486,2
13492,0
13499,0
13522,0
13526,0
13527,0
13528,0
13529,0
13530,0
13534,1
13540,0
13541,0
13542,0
13544,0
13545,0
13546,3
13547,3
13548,3
13549,3
13550,3
13551,3
13552,3
13553,3
13554,3
13555,3
13556,3
13557,3
13558,3
13559,3
13560,3
13561,3
13562,3
13563,3
13564,3
13565,3
13566,3
13567,3
13568,3
13569,1
13571,2
13577,1
13578,0
13600,1
13605,0
13699,1
13703,2
13706,0
13711,2
13713,0
13719,0
13723,2
13725,2
13726,0
13733,1
13734,2
13737,2
13743,2
13744,2
13745,0
13747,0
13754,0
13759,2
13763,2
13767,1
13768,2
13769,1
13775,0
13784,3
13785,3
13786,3
13787,3
13788,3
13789,3
13790,3
13791,3
13797,0
13798,0
13799,0
13800,0
13801,0
13802,0
13872,2
13873,2
13879,2
13880,0
13886,0
13892,0
13897,0
13899,0
13907,1
13908,1
13913,0
13914,0
13921,2
13922,1
13927,0
13932,1
13934,1
13935,0
13936,0
13950,1
13951,1
13955,1
13958,1
13960,1
13969,3
13970,3
13971,3
13972,3
13973,3
13974,3
13975,3
13976,3
13977,3
13978,3
13986,1
13989,1
13995,1
13996,1
14000,1
14003,0
14053,2
14058,0
14059,0
14067,2
14068,0
14071,1
14073,1
14076,1
14077,0
14078,0
14079,0
14080,0
14082,1
14083,2
14086,0
14090,0
14091,1
14092,1
14093,0
14094,0
14095,1
14096,0
14097,0
14098,2
14102,1
14103,0
14104,2
14105,0
14106,1
14107,0
14108,0
14109,1
14112,1
14115,1
14117,3
14118,3
14119,1
14120,2
14121,1
14130,1
14137,0
14138,1
14139,0
14197,2
14198,1
14199,2
14201,2
14204,2
14208,2
14209,2
14210,2
14211,0
14215,0
14220,0
14222,0
14224,0
14225,0
14227,2
14239,2
14242,3
14243,3
14244,3
14245,3
14246,3
14247,3
14248,3
14249,3
14250,3
14251,3
14252,3
14253,3
14254,3
14255,3
14264,0
14271,0
14319,1
14325,2
14344,1
14349,1
14358,2
14362,2
14364,2
14365,2
14366,0
14368,2
14370,1
14371,0
14388,2
14391,2
14405,0
14408,0
14410,0
14411,0
14416,0
14418,0
14419,0
14429,0
14432,0
14434,2
14438,1
14442,0
14448,0
14453,0
14458,1
14460,1
14461,2
14467,0
14468,0
14470,0
14471,0
14474,0
14475,0
14480,3
14481,3
14482,3
14483,3
14484,3
14485,3
14486,3
14487,3
14488,3
14489,3
14490,3
14491,3
14492,3
14493,3
14494,3
14495,3
14496,3
14497,3
14498,3
14517,0
14592,2
14593,2
14597,1
14601,1
14609,2
14611,2
14612,2
14621,1
14622,1
14625,2
14628,0
14630,0
14634,2
14647,0
14649,0
14650,0
14653,0
14654,0
14660,0
14662,1
14663,0
14671,2
14672,1
14673,2
14679,1
14680,1
14682,2
14688,2
14691,2
14693,0
14694,0
14697,1
14702,3
14703,3
14704,3
14705,3
14706,3
14707,3
14708,3
14709,3
14710,3
14711,3
14712,3
14713,3
14714,3
14715,3
14716,3
14717,3
14718,3
14719,3
14720,3
14722,0
14744,2
14844,0
14845,0
14846,0
14847,2
14848,0
14849,0
14850,0
14853,0
14864,0
14866,0
14868,0
14871,0
14879,0
14890,2
14891,0
14895,0
14902,0
14904,1
14905,3
14906,3
14907,3
14908,3
14909,3
14910,3
14911,3
14912,3
14914,2
14923,0
14924,0
14925,0
14927,0
14930,0
14977,0
14979,2
14983,1
14993,1
14994,1
14995,1
14997,1
15001,2
15002,1
15009,1
15014,0
15019,0
15020,0
15022,2
15023,0
15031,0
15040,2
15043,0
15054,0
15060,1
15062,2
15067,0
15078,2
15079,0
15080,0
15083,2
15084,0
15086,0
15093,0
15098,0
15103,0
15111,0
15117,0
15119,0
15131,2
15134,3
15135,3
15136,3
15137,3
15138,3
15139,3
15140,3
15141,3
15142,3
15143,3
15144,3
15145,3
15146,3
15147,3
15148,3
15149,3
15150,3
15151,3
15152,3
15153,3
15154,3
15155,3
15156,3
15157,3
15158,3
15159,3
15160,3
15161,3
15162,3
15163,3
15164,3
15165,3
15166,3
15167,3
15168,1
15171,0
15174,0
15179,1
15180,1
15187,2
15320,0
15333,1
15334,0
15346,0
15349,0
15353,2
15355,1
15356,0
15357,2
15361,0
15362,0
15363,2
15364,1
15365,0
15366,2
15368,0
15375,2
15377,0
15379,2
15384,0
15392,3
15393,3
15404,1
15405,0
15406,1
15407,0
15409,0
15412,0
15413,0
15417,2
15418,0
15419,1
15423,1
15424,1
15427,2
15428,1
15429,0
15430,0
15431,1
15432,0
15433,0
15506,2
15507,1
15508,1
15511,2
15512,2
15514,1
15517,1
15520,0
15522,0
15525,1
15527,0
15528,0
15532,2
15535,0
15537,0
15541,1
15544,0
15545,0
15546,0
15552,0
15553,0
15554,0
15560,2
15562,3
15563,3
15564,0
15568,1
15626,2
15627,2
15628,1
15634,2
15635,2
15637,2
15640,2
15641,2
15642,2
15644,2
15647,0
15650,1
15651,2
15653,0
15654,1
15659,2
15660,0
15667,1
15676,0
15686,1
15687,0
15696,0
15702,1
15704,0
15719,2
15721,0
15722,1
15728,0
15733,1
15735,3
15736,3
15737,3
15738,3
15739,3
15740,3
15741,3
15742,3
15743,3
15744,3
15745,3
15746,3
15747,3
15748,3
15749,3
15750,3
15751,3
15752,3
15753,3
15754,3
15755,3
15756,3
15757,3
15758,3
15759,3
15760,3
15761,3
15762,3
15763,3
15764,3
15765,0
15769,2
15777,0
15786,1
15884,2
15891,2
15907,0
15910,0
15912,1
15925,0
15927,0
15928,0
15932,0
15933,0
15934,0
15940,0
15948,1
15954,0
15958,0
15966,3
15967,3
15968,3
15969,3
15970,0
15974,2
15975,0
15976,0
16015,2
16016,2
16017,1
16018,1
16025,1
16029,1
16031,0
16032,0
16036,1
16045,0
16046,0
16051,0
16052,0
16053,0
16063,1
16064,0
16070,0
16071,0
16073,0
16098,0
16099,0
16101,0
16105,0
16107,1
16110,1
16116,0
16118,0
16119,1
16120,0
16121,0
16127,0
16128,1
16132,0
16133,1
16136,3
16137,3
16138,3
16139,3
16140,3
16141,3
16142,3
16143,3
16144,3
16145,3
16146,3
16147,3
16148,3
16149,3
16150,3
16152,0
16154,0
16155,0
16157,0
16163,1
16169,1
16255,1
16256,0
16261,2
16266,0
16270,2
16271,2
16274,1
16282,0
16287,0
16289,2
16290,1
16294,0
16307,0
16308,0
16311,0
16312,0
16313,0
16327,1
16329,0
16331,1
16339,0
16344,3
16345,3
16346,3
16347,3
16348,3
16349,3
16350,3
16351,3
16352,3
16353,3
16354,3
16355,3
16356,3
16359,0
16365,0
16435,2
16436,0
16439,1
16441,0
16442,0
16444,2
16448,0
16452,1
16453,1
16457,2
16460,1
16467,0
16470,0
16472,0
16473,0
16478,0
16479,0
16481,0
16483,0
16487,0
16488,0
16490,0
16491,0
16492,0
16493,0
16494,0
16496,0
16500,0
16501,0
16502,1
16503,0
16507,0
16508,0
16509,0
16515,0
16529,0
16534,0
16535,0
16537,0
16538,0
16539,0
16540,0
16541,0
16546,0
16550,0
16551,2
16552,0
16554,0
16555,3
16556,0
16557,2
16558,0
16561,0
16566,0
16570,0
16573,1
16642,1
16644,1
16646,1
16653,0
16660,2
16666,1
16674,1
16682,1
16685,0
16687,0
16695,0
16698,1
16706,1
16712,0
16720,0
16723,1
16727,0
16731,3
16732,3
16733,3
16734,3
16735,3
16736,3
16737,3
16738,3
16739,3
16740,3
16741,3
16742,3
16743,3
16744,3
16745,3
16746,3
16747,3
16748,3
16749,3
16750,3
16751,3
16753,0
16760,0
16761,0
16763,1
16772,1
16776,0
16781,0
16783,0
16861,1
16862,0
16871,0
16872,0
16874,0
16875,1
16876,0
16879,1
16891,1
16894,0
16899,0
16900,0
16903,0
16912,0
16915,0
16920,0
16921,0
16928,0
16931,0
16932,1
16933,0
16936,0
16951,1
16962,0
16963,0
16964,0
16965,0
16969,0
16970,0
16974,0
16981,0
16989,3
16995,0
16996,0
17002,0
17003,0
17004,0
17005,0
17010,1
17011,0
17013,0
17015,0
17030,0
17031,0
17032,0
17033,0
17034,0
17035,0
17036,0
17037,0
17038,0
17039,0
17044,1
17051,1
17052,2
17116,1
17118,0
17119,2
17121,2
17122,2
17124,0
17129,2
17132,0
17137,1
17138,0
17141,0
17142,0
17143,1
17144,0
17145,0
17148,1
17151,0
17161,1
17162,0
17166,1
17197,1
17203,0
17213,0
17218,1
17219,1
17221,2
17229,1
17232,1
17233,1
17234,1
17235,1
17237,1
17243,1
17245,1
17248,0
17250,3
17251,3
17252,3
17253,3
17254,3
17255,3
17256,3
17257,3
17258,3
17259,3
17260,3
17261,3
17262,3
17263,3
17264,3
17265,3
17266,3
17267,3
17268,3
17269,3
17270,3
17271,3
17272,3
17273,3
17274,3
17275,3
17276,3
17277,3
17285,0
17288,0
17293,1
17303,0
17402,0
17406,0
17410,2
17414,0
17415,0
17417,0
17424,0
17428,0
17431,0
17447,1
17448,2
17453,0
17455,1
17456,1
17458,0
17459,0
17462,1
17466,0
17469,2
17477,3
17478,3
17479,3
17480,3
17481,3
17482,3
17483,3
17484,3
17485,3
17486,2
17488,1
17492,0
17500,0
17501,1
17505,0
17506,0
17564,2
17565,2
17572,2
17576,0
17577,0
17578,0
17579,0
17585,1
17602,1
17610,0
17611,0
17613,0
17614,0
17615,1
17618,0
17619,0
17620,0
17623,3
17624,1
17625,1
17636,1
17637,0
17638,0
17640,1
17642,1
17643,1
17644,1
17645,1
17646,1
17648,1
17651,1
17654,1
17655,2
17656,1
17657,1
17716,1
17717,1
17718,1
17719,1
17720,1
17727,1
17729,1
17739,0
17741,1
17742,0
17744,0
17747,0
17757,1
17760,1
17770,2
17772,1
17776,0
17777,0
17780,1
17782,0
17787,3
17788,3
17789,3
17790,3
17791,3
17792,3
17793,3
17794,3
17849,0
17853,0
17857,0
17858,0
17860,0
17861,0
17868,0
17869,0
17883,1
17886,1
17888,1
17892,2
17895,0
17896,1
17900,0
17901,0
17905,0
17908,1
17922,0
17923,0
17929,0
17932,3
17933,3
17934,3
17935,3
17936,3
17937,3
17938,3
17939,3
17940,3
17941,3
17942,3
17943,3
17946,1
17950,1
17951,0
17954,1
17955,0
17956,0
18023,2
18025,2
18029,2
18033,2
18034,0
18036,0
18037,0
18039,1
18046,2
18054,1
18056,0
18062,1
18081,1
18082,2
18083,0
18086,0
18087,1
18088,0
18090,0
18091,0
18092,0
18094,1
18106,0
18110,0
18113,1
18120,1
18121,3
18122,3
18123,3
18124,3
18125,3
18126,3
18127,3
18128,3
18129,3
18130,3
18131,3
18132,3
18133,3
18134,3
18135,3
18136,3
18137,3
18138,3
18139,3
18146,1
18148,0
18149,0
18150,0
18157,1
18163,0
18244,1
18247,1
18259,0
18264,1
18267,0
18284,2
18287,2
18290,2
18293,2
18294,2
18295,2
18298,2
18301,2
18306,2
18310,2
18311,0
18320,0
18324,2
18333,0
18343,0
18353,0
18354,0
18356,0
18364,0
18365,2
18367,0
18371,0
18376,3
18377,3
18378,3
18379,3
18380,3
18381,3
18382,3
18383,3
18384,3
18385,3
18386,3
18387,3
18388,3
18389,3
18390,3
18391,3
18392,3
18393,3
18394,3
18395,3
18396,3
18397,3
18398,3
18399,3
18400,3
18401,3
18402,3
18403,3
18404,3
18416,0
18420,0
18525,0
18527,0
18529,2
18538,0
18539,2
18542,1
18543,1
18545,1
18549,0
18550,2
18564,0
18565,0
18578,0
18579,0
18580,1
18590,2
18592,0
18595,1
18597,2
18602,1
18606,1
18608,1
18609,1
18613,1
18614,1
18615,1
18618,1
18623,3
18624,3
18625,3
18626,3
18627,3
18628,3
18629,3
18630,3
18631,3
18632,3
18633,3
18634,3
18635,3
18636,3
18637,3
18638,3
18639,3
18640,3
18641,3
18642,3
18643,3
18644,0
18743,1
18751,0
18759,0
18760,0
18761,1
18762,1
18763,1
18769,0
18781,1
18785,0
18789,0
18795,0
18815,0
18821,2
18831,0
18832,0
18834,3
18835,3
18836,3
18837,3
18838,3
18839,3
18840,3
18841,3
18842,3
18843,3
18844,3
18845,3
18846,3
18847,3
18848,3
18849,3
18850,3
18851,3
18852,3
18853,3
18854,0
18855,0
18857,1
18860,2
18861,0
18868,1
18870,1
18872,1
18874,1
18877,0
18878,0
18879,0
18973,0
18976,0
18978,0
18980,0
18981,0
18982,0
18987,1
18988,1
18992,0
19005,0
19006,0
19012,0
19019,0
19021,0
19029,1
19030,1
19036,2
19037,0
19038,1
19039,1
19040,1
19045,0
19048,1
19050,2
19054,0
19059,3
19060,3
19061,3
19062,3
19063,3
19064,3
19065,3
19066,3
19067,3
19068,3
19069,3
19070,3
19071,3
19072,3
19073,3
19074,3
19075,3
19076,3
19077,3
19078,3
19100,1
19102,0
19103,1
19104,0
19193,1
19194,1
19195,0
19197,1
19199,0
19200,1
19203,0
19204,1
19207,0
19210,0
19211,0
19212,0
19213,0
19216,1
19224,1
19230,0
19233,0
19238,0
19244,0
19245,0
19246,0
19247,0
19254,0
19258,0
19259,0
19311,2
19314,0
19315,0
19317,0
19318,0
19319,2
19320,2
19321,2
19322,0
19327,0
19328,1
19329,0
19331,0
19338,0
19339,0
19340,0
19346,0
19352,2
19355,1
19359,1
19365,0
19367,0
19370,0
19371,0
19372,0
19373,1
19376,1
19380,1
19382,0
19383,1
19384,0
19385,1
19387,0
19389,0
19403,0
19404,0
19411,1
19417,1
19420,1
19424,3
19425,3
19426,3
19427,3
19428,3
19429,3
19430,3
19431,3
19432,3
19433,3
19434,3
19435,3
19436,3
19437,3
19438,3
19439,3
19440,3
19441,3
19442,3
19447,0
19472,0
19478,0
19568,2
19569,2
19570,0
19571,0
19574,0
19575,0
19577,0
19591,1
19592,0
19595,1
19596,1
19603,0
19604,0
19606,0
19612,0
19620,0
19624,1
19630,0
19635,0
19643,2
19645,2
19646,3
19647,3
19648,3
19649,3
19650,3
19651,3
19652,3
19653,3
19654,3
19655,3
19656,3
19657,3
19658,3
19659,3
19660,3
19661,3
19663,1
19664,0
19666,0
19668,0
19678,1
19761,1
19765,0
19766,0
19767,1
19772,0
19774,0
19776,0
19778,2
19779,0
19780,0
19781,0
19782,1
19783,1
19784,2
19787,1
19788,2
19789,0
19790,0
19799,1
19803,0
19805,0
19806,1
19809,0
19811,0
19812,0
19829,2
19830,2
19831,2
19835,0
19844,2
19851,2
19852,2
19853,2
19855,2
19856,2
19857,0
19866,0
19867,0
19868,0
19869,0
19870,0
19871,1
19875,1
19876,1
19878,2
19880,1
19881,1
19884,1
19885,1
19889,1
19891,2
19908,1
19909,1
19919,2
19920,1
19921,0
19922,3
19923,3
19924,3
19925,0
19932,0
19939,1
20036,0
20037,0
20038,0
20039,0
20040,0
20041,0
20053,1
20059,1
20070,1
20072,1
20080,1
20081,0
20082,0
20106,2
20108,2
20110,3
20111,3
20112,3
20113,3
20114,3
20115,3
20116,3
20117,3
20118,3
20119,3
20120,3
20121,3
20122,3
20124,2
20128,0
20131,1
20201,0
20202,0
20203,0
20208,0
20210,0
20212,0
20217,1
20219,0
20220,0
20222,1
20224,2
20225,2
20227,1
20228,2
20229,2
20231,1
