item,truth
1484,1
1185,1
4402,0
3756,0
2328,1
1843,1
1509,1
3663,0
67,1
2526,0
1796,1
3166,0
3240,0
4142,0
4411,0
4188,0
2172,1
2405,1
2820,0
507,1
4773,0
3557,0
391,1
818,1
3692,0
2309,1
3049,0
1180,1
3069,0
2767,0
4512,0
3014,0
3395,0
2002,1
4238,0
1797,1
3527,0
1729,1
1134,1
4956,0
4870,0
2201,1
2696,0
249,1
4332,0
4472,0
410,1
815,1
2584,0
4745,0
1420,1
482,1
1690,1
3609,0
3810,0
2980,0
3712,0
3654,0
2972,0
4084,0
500,1
4942,0
667,1
4896,0
2039,1
3249,0
3103,0
554,1
1074,1
1755,1
2278,1
649,1
3522,0
2943,0
1104,1
557,1
2134,1
3563,0
2420,1
4631,0
1694,1
722,1
4460,0
3192,0
166,1
4198,0
4379,0
3795,0
876,1
555,1
4274,0
2790,0
255,1
2321,1
4367,0
1016,1
4110,0
3861,0
1110,1
2778,0
2969,0
2984,0
2608,0
3938,0
1686,1
1135,1
1238,1
1320,1
2242,1
1444,1
3964,0
3865,0
1379,1
2532,0
3308,0
4177,0
3686,0
70,1
2360,1
1753,1
1909,1
4994,0
841,1
3758,0
1376,1
109,1
3553,0
802,1
3698,0
4578,0
3937,0
897,1
176,1
710,1
4548,0
347,1
1450,1
2557,0
1055,1
2289,1
2394,1
3880,0
3575,0
95,1
3567,0
310,1
4834,0
3909,0
3367,0
1272,1
4319,0
3150,0
1529,1
4584,0
3499,0
4625,0
4633,0
2817,0
3757,0
435,1
4336,0
3324,0
1545,1
1870,1
3086,0
831,1
4130,0
1403,1
1511,1
1742,1
4356,0
2955,0
4321,0
457,1
3985,0
1232,1
4132,0
856,1
330,1
658,1
2722,0
1397,1
1398,1
1882,1
3242,0
3356,0
3853,0
1506,1
3052,0
1712,1
97,1
2567,0
1828,1
2378,1
4606,0
4533,0
1899,1
3920,0
2791,0
582,1
1788,1
1968,1
1765,1
3331,0
771,1
1378,1
4890,0
4803,0
2888,0
2261,1
4307,0
480,1
628,1
2841,0
1208,1
4684,0
456,1
4948,0
1098,1
2006,1
4011,0
2889,0
1212,1
99,1
4189,0
3536,0
2603,0
151,1
2543,0
4933,0
4168,0
4166,0
1206,1
4435,0
3505,0
1018,1
420,1
3673,0
1392,1
3204,0
4564,0
2536,0
4902,0
1681,1
2985,0
3132,0
473,1
4697,0
2269,1
1176,1
2267,1
892,1
756,1
3885,0
609,1
273,1
625,1
3501,0
966,1
4734,0
661,1
3426,0
243,1
3076,0
4214,0
1651,1
3628,0
4503,0
3030,0
365,1
3376,0
1971,1
1954,1
1140,1
3849,0
4685,0
1896,1
2938,0
4551,0
3846,0
4856,0
2755,0
208,1
682,1
337,1
2928,0
3498,0
3347,0
2431,1
4649,0
862,1
1348,1
3268,0
1967,1
1258,1
1422,1
1087,1
1982,1
2406,1
1696,1
2104,1
3728,0
677,1
3805,0
293,1
2707,0
2437,1
1502,1
3897,0
2900,0
4653,0
4370,0
3488,0
142,1
3739,0
4048,0
2174,1
135,1
4454,0
4363,0
857,1
4120,0
4118,0
3410,0
687,1
4064,0
2409,1
4350,0
4630,0
3612,0
4638,0
4619,0
754,1
2803,0
1229,1
183,1
1007,1
4687,0
1553,1
317,1
929,1
2879,0
2292,1
284,1
4790,0
4930,0
4833,0
1023,1
1075,1
4746,0
3251,0
118,1
4570,0
2909,0
1385,1
2645,0
2887,0
3325,0
3282,0
446,1
2354,1
63,1
1143,1
2125,1
4639,0
4164,0
3702,0
1769,1
2150,1
2842,0
868,1
3213,0
4560,0
614,1
485,1
3718,0
4382,0
3383,0
3542,0
834,1
2563,0
1838,1
1643,1
4544,0
1993,1
534,1
3241,0
4677,0
3659,0
4669,0
1155,1
462,1
2709,0
2077,1
211,1
2113,1
3396,0
3138,0
2085,1
2499,1
838,1
2314,1
3704,0
3999,0
2232,1
2711,0
3071,0
325,1
3113,0
252,1
3393,0
2902,0
447,1
1847,1
823,1
296,1
2578,0
1405,1
531,1
1071,1
4178,0
3598,0
2401,1
1816,1
3924,0
1809,1
2193,1
3775,0
1700,1
4657,0
17,1
3342,0
2872,0
4681,0
525,1
2718,0
4752,0
3117,0
1568,1
4203,0
1794,1
4888,0
1056,1
2204,1
3975,0
522,1
2216,1
524,1
1517,1
3334,0
2043,1
934,1
1343,1
3737,0
1906,1
4718,0
4937,0
3286,0
2910,0
390,1
1077,1
1850,1
573,1
1630,1
653,1
4229,0
1222,1
4926,0
114,1
2660,0
2734,0
3247,0
3226,0
901,1
1992,1
2481,1
94,1
2107,1
163,1
1254,1
4433,0
4476,0
3131,0
1084,1
3636,0
2974,0
1386,1
4358,0
2040,1
801,1
4985,0
1564,1
2475,1
4281,0
1764,1
4728,0
837,1
2299,1
2248,1
2258,1
2317,1
2510,0
1893,1
3916,0
4608,0
397,1
1038,1
4500,0
1393,1
1515,1
1363,1
498,1
2623,0
3669,0
2679,0
3954,0
3045,0
3359,0
2845,0
4050,0
1803,1
128,1
4270,0
1365,1
3950,0
2506,0
4121,0
4275,0
4572,0
4282,0
3233,0
121,1
1520,1
2404,1
2560,0
4648,0
3066,0
4768,0
2884,0
92,1
383,1
3335,0
1866,1
1908,1
976,1
1372,1
679,1
4096,0
3217,0
3040,0
1009,1
4024,0
4286,0
600,1
4278,0
2512,0
3055,0
4192,0
21,1
144,1
4623,0
48,1
2209,1
3297,0
766,1
783,1
1416,1
3955,0
1652,1
1399,1
2296,1
4172,0
1673,1
2932,0
4437,0
3931,0
1824,1
3075,0
2737,0
1723,1
3664,0
4288,0
4023,0
842,1
2191,1
2997,0
648,1
2316,1
4206,0
3414,0
4202,0
2518,0
4329,0
2626,0
4216,0
4771,0
424,1
1620,1
520,1
3582,0
2120,1
3507,0
2012,1
2941,0
406,1
1073,1
3972,0
3363,0
3910,0
242,1
828,1
923,1
4347,0
2421,1
1902,1
954,1
1714,1
3991,0
3568,0
1946,1
945,1
2494,1
942,1
1158,1
2202,1
2654,0
1951,1
2036,1
2564,0
797,1
1660,1
4062,0
419,1
1275,1
4521,0
660,1
4261,0
2828,0
4717,0
1986,1
3637,0
3417,0
4904,0
1629,1
3451,0
338,1
175,1
4642,0
1381,1
4509,0
3161,0
965,1
3185,0
224,1
1905,1
2685,0
1085,1
46,1
2067,1
4136,0
3294,0
861,1
1834,1
1105,1
3927,0
4314,0
3338,0
3919,0
1361,1
3619,0
3517,0
250,1
2182,1
495,1
765,1
304,1
1526,1
3430,0
1435,1
1667,1
2893,0
2994,0
1626,1
188,1
1587,1
3941,0
3253,0
3949,0
3174,0
2262,1
4733,0
1479,1
1639,1
853,1
4131,0
2600,0
1818,1
4256,0
2011,1
3543,0
1875,1
2874,0
4442,0
1841,1
1226,1
2256,1
3400,0
3751,0
358,1
2014,1
4117,0
2677,0
3476,0
72,1
3358,0
2342,1
2811,0
2698,0
885,1
4946,0
3010,0
3043,0
1175,1
2738,0
782,1
4058,0
3580,0
2843,0
4138,0
2568,0
1623,1
1227,1
2912,0
3792,0
2238,1
1709,1
112,1
2826,0
307,1
4899,0
2602,0
2444,1
261,1
565,1
1534,1
3864,0
2967,0
3971,0
3374,0
577,1
4235,0
4883,0
3886,0
4494,0
2724,0
2015,1
2641,0
1823,1
3877,0
3994,0
1247,1
974,1
3089,0
989,1
4066,0
3940,0
3186,0
1145,1
2594,0
4848,0
4009,0
1340,1
3191,0
4006,0
1332,1
3295,0
1049,1
2033,1
3183,0
3135,0
1799,1
4059,0
511,1
494,1
4056,0
2495,1
1370,1
4083,0
4993,0
1926,1
790,1
1465,1
3879,0
1460,1
2187,1
3348,0
262,1
1777,1
1671,1
2432,1
4122,0
4664,0
2282,1
1822,1
712,1
1112,1
1756,1
748,1
3547,0
1918,1
3257,0
670,1
3007,0
1500,1
2868,0
4919,0
2863,0
786,1
2801,0
3990,0
4924,0
743,1
984,1
212,1
3255,0
105,1
82,1
2322,1
1205,1
2060,1
2086,1
1566,1
3137,0
2673,0
218,1
900,1
3196,0
4239,0
874,1
618,1
3180,0
2605,0
3017,0
4691,0
3326,0
1802,1
459,1
2650,0
3479,0
4183,0
1391,1
4747,0
1692,1
1321,1
3466,0
401,1
1664,1
185,1
2644,0
2320,1
3838,0
2870,0
3503,0
4133,0
3235,0
247,1
408,1
2183,1
2515,0
4095,0
3246,0
2957,0
4012,0
4936,0
1504,1
2742,0
4802,0
1204,1
1646,1
973,1
2701,0
4675,0
1068,1
4414,0
3000,0
1792,1
3789,0
1944,1
4624,0
3936,0
3099,0
81,1
1497,1
967,1
1577,1
4324,0
4233,0
562,1
985,1
1207,1
2030,1
2013,1
623,1
4945,0
2689,0
638,1
991,1
3541,0
1115,1
3167,0
314,1
4029,0
1624,1
398,1
2101,1
3939,0
3623,0
4171,0
3116,0
2009,1
2521,0
1481,1
179,1
2776,0
617,1
3364,0
3869,0
2809,0
1262,1
2284,1
3263,0
1876,1
3510,0
241,1
2758,0
4,1
270,1
129,1
161,1
2110,1
159,1
2918,0
1879,1
1965,1
1702,1
3583,0
3603,0
1625,1
1027,1
4905,0
1235,1
4028,0
2960,0
2330,1
311,1
4005,0
2534,0
970,1
3945,0
633,1
2662,0
51,1
1848,1
3042,0
322,1
2788,0
4656,0
2377,1
1459,1
1514,1
58,1
2886,0
3613,0
544,1
3157,0
3360,0
4530,0
2920,0
2516,0
3695,0
2982,0
1739,1
2925,0
2340,1
1284,1
3935,0
2559,0
4269,0
2743,0
2733,0
4447,0
2221,1
2840,0
657,1
1917,1
2332,1
1585,1
2435,1
2010,1
4434,0
3887,0
4582,0
2128,1
3644,0
3065,0
1935,1
3039,0
42,1
4974,0
2283,1
3058,0
4237,0
1942,1
3309,0
3082,0
1264,1
2552,0
4615,0
518,1
3532,0
1218,1
4944,0
506,1
3754,0
4972,0
4017,0
191,1
676,1
399,1
1995,1
4571,0
3471,0
3340,0
180,1
323,1
4155,0
3733,0
4663,0
1672,1
3098,0
227,1
4184,0
490,1
1174,1
2081,1
1202,1
3431,0
2548,0
946,1
2620,0
2463,1
3724,0
4895,0
1300,1
632,1
3602,0
2180,1
2647,0
898,1
3025,0
2153,1
2141,1
3449,0
2665,0
1220,1
3836,0
3407,0
2945,0
1039,1
3840,0
2622,0
1704,1
2005,1
1162,1
1578,1
2459,1
3216,0
4267,0
19,1
2693,0
2866,0
2362,1
4039,0
346,1
3896,0
1810,1
3300,0
3697,0
4043,0
2713,0
1583,1
559,1
4033,0
2794,0
2911,0
1010,1
4463,0
4013,0
1114,1
3219,0
1895,1
2585,0
1429,1
1130,1
1932,1
452,1
1915,1
2854,0
4592,0
665,1
3823,0
526,1
1335,1
532,1
1191,1
27,1
4470,0
521,1
381,1
829,1
817,1
2169,1
1698,1
4519,0
3265,0
3245,0
1780,1
1192,1
4299,0
4038,0
198,1
444,1
4298,0
3238,0
1296,1
3797,0
3036,0
4337,0
3129,0
3333,0
4076,0
1384,1
3287,0
3959,0
982,1
2346,1
2407,1
539,1
3243,0
2478,1
675,1
3163,0
1842,1
335,1
806,1
4651,0
4457,0
3494,0
350,1
4860,0
3361,0
412,1
1633,1
455,1
1106,1
887,1
484,1
1043,1
4195,0
4225,0
769,1
721,1
4991,0
863,1
1923,1
3714,0
2093,1
4729,0
678,1
3478,0
4210,0
1689,1
1286,1
3855,0
329,1
540,1
2613,0
3491,0
2899,0
4951,0
4020,0
2649,0
674,1
4537,0
3683,0
1556,1
2088,1
1787,1
1395,1
2412,1
3944,0
2502,0
2388,1
87,1
1831,1
3668,0
1305,1
3804,0
431,1
2635,0
2069,1
2676,0
2359,1
1763,1
4877,0
2919,0
2926,0
635,1
253,1
4139,0
2619,0
780,1
1778,1
4344,0
4232,0
616,1
1462,1
4355,0
2400,1
805,1
3481,0
4186,0
3687,0
2897,0
789,1
1070,1
1199,1
496,1
3661,0
2835,0
4865,0
4126,0
321,1
3747,0
160,1
2895,0
3842,0
846,1
1062,1
2604,0
910,1
1688,1
3420,0
2530,0
4876,0
1352,1
3412,0
2814,0
2017,1
1188,1
2525,0
3267,0
4880,0
4596,0
2501,1
2194,1
4525,0
1184,1
207,1
3222,0
4408,0
3207,0
1781,1
1213,1
2991,0
2098,1
4003,0
2862,0
4603,0
2212,1
3760,0
275,1
4970,0
4827,0
3942,0
2561,0
3535,0
4308,0
865,1
3763,0
1654,1
230,1
3596,0
3023,0
1770,1
3815,0
1146,1
3115,0
3641,0
875,1
3734,0
4766,0
1591,1
1582,1
3473,0
4655,0
1670,1
4829,0
1586,1
4068,0
4591,0
1581,1
2947,0
430,1
3907,0
4923,0
2511,0
728,1
2468,1
3026,0
4716,0
4412,0
2852,0
353,1
477,1
2062,1
2103,1
3732,0
870,1
3607,0
2687,0
977,1
405,1
2072,1
590,1
4446,0
4159,0
4738,0
2424,1
2699,0
226,1
4462,0
4686,0
637,1
795,1
541,1
519,1
443,1
2871,0
2688,0
2471,1
2751,0
1033,1
3930,0
688,1
3615,0
2136,1
4851,0
3337,0
4502,0
4305,0
3446,0
4077,0
3078,0
1414,1
890,1
476,1
3343,0
702,1
1861,1
2027,1
4920,0
1366,1
3139,0
1156,1
2286,1
2237,1
872,1
400,1
2397,1
800,1
725,1
517,1
4310,0
1193,1
2636,0
3489,0
472,1
1873,1
1082,1
22,1
3344,0
4805,0
1400,1
4419,0
1716,1
3272,0
4622,0
1668,1
4234,0
3280,0
203,1
1662,1
764,1
3988,0
1699,1
4387,0
4692,0
2252,1
4427,0
3862,0
4294,0
4376,0
396,1
1132,1
3408,0
2389,1
3005,0
1346,1
3397,0
827,1
4620,0
1436,1
1298,1
639,1
1952,1
382,1
584,1
4846,0
1740,1
1246,1
4223,0
148,1
2988,0
3784,0
794,1
3032,0
4554,0
2016,1
1266,1
3087,0
733,1
545,1
3600,0
2049,1
4769,0
2725,0
1956,1
2038,1
3456,0
1468,1
4739,0
3416,0
4601,0
2607,0
3418,0
751,1
2653,0
4287,0
4213,0
2508,0
2754,0
2968,0
3490,0
1368,1
2678,0
2577,0
4826,0
1271,1
2958,0
4506,0
3627,0
4868,0
2592,0
714,1
1538,1
2779,0
1869,1
3529,0
505,1
2137,1
3512,0
2123,1
1530,1
4196,0
1546,1
3508,0
1476,1
501,1
586,1
3943,0
73,1
2642,0
43,1
4289,0
158,1
2200,1
4840,0
2294,1
2095,1
3303,0
499,1
315,1
1491,1
1611,1
2566,0
4415,0
4255,0
1675,1
3346,0
3744,0
1977,1
4878,0
2236,1
1805,1
611,1
366,1
560,1
1119,1
434,1
4135,0
849,1
1609,1
427,1
655,1
981,1
852,1
2704,0
4939,0
4296,0
4325,0
2347,1
3701,0
3073,0
1985,1
4249,0
4727,0
1734,1
1285,1
3127,0
3534,0
4416,0
124,1
4725,0
1638,1
1025,1
668,1
478,1
2037,1
1425,1
2922,0
4825,0
943,1
2280,1
2311,1
1423,1
2175,1
3573,0
1749,1
2474,1
1451,1
2203,1
1259,1
104,1
1186,1
913,1
4065,0
1569,1
1653,1
2524,0
2844,0
1561,1
4201,0
1279,1
613,1
4070,0
152,1
2908,0
1263,1
3588,0
1453,1
2894,0
2273,1
4276,0
2666,0
999,1
394,1
1784,1
2462,1
2827,0
1067,1
1314,1
2804,0
2230,1
2832,0
4647,0
1307,1
1682,1
4398,0
2772,0
2765,0
4602,0
1102,1
341,1
2373,1
1584,1
569,1
1257,1
89,1
4864,0
1522,1
869,1
488,1
3371,0
1315,1
2727,0
2936,0
4806,0
1443,1
1772,1
3405,0
355,1
960,1
4934,0
4954,0
891,1
4854,0
3149,0
3327,0
1800,1
1708,1
4741,0
2188,1
1996,1
1724,1
4283,0
1452,1
3604,0
3378,0
2122,1
1691,1
3190,0
681,1
3232,0
1173,1
2747,0
1535,1
332,1
318,1
1475,1
2167,1
287,1
4002,0
2861,0
3260,0
4418,0
3967,0
4373,0
3571,0
3675,0
574,1
1912,1
1588,1
1722,1
3006,0
4211,0
4886,0
1303,1
279,1
3018,0
4182,0
894,1
3130,0
2255,1
2105,1
2671,0
2500,1
4151,0
952,1
2211,1
1360,1
3859,0
4458,0
3898,0
2571,0
583,1
3645,0
1036,1
3640,0
1617,1
2343,1
1086,1
1990,1
1169,1
2669,0
1426,1
4312,0
4665,0
57,1
2813,0
1679,1
3591,0
1225,1
181,1
3799,0
944,1
1464,1
2569,0
2837,0
1001,1
1050,1
3212,0
1684,1
1579,1
1528,1
1364,1
231,1
162,1
3229,0
2749,0
223,1
2830,0
4504,0
4543,0
2112,1
3425,0
2783,0
170,1
587,1
3816,0
2118,1
2834,0
3618,0
1608,1
3891,0
3266,0
3670,0
2210,1
1786,1
1196,1
2050,1
1,1
2652,0
4980,0
1008,1
1437,1
2288,1
2390,1
2417,1
2074,1
1467,1
3177,0
3464,0
3375,0
3422,0
4260,0
2022,1
2446,1
933,1
3063,0
2800,0
2344,1
1223,1
1336,1
1804,1
3173,0
4481,0
3250,0
708,1
326,1
669,1
4116,0
4589,0
3662,0
4844,0
451,1
2048,1
4737,0
2312,1
4394,0
4756,0
4326,0
4027,0
953,1
80,1
101,1
3617,0
915,1
4292,0
1463,1
3781,0
2214,1
3814,0
4887,0
2796,0
3646,0
745,1
3772,0
3048,0
53,1
1079,1
3599,0
1727,1
4430,0
1721,1
4646,0
2766,0
445,1
165,1
1035,1
1394,1
2323,1
3788,0
854,1
3581,0
918,1
4461,0
1046,1
2148,1
147,1
4107,0
3022,0
3062,0
3934,0
3889,0
4594,0
1771,1
640,1
4176,0
3826,0
4866,0
2264,1
2451,1
1748,1
466,1
4774,0
2094,1
3504,0
4921,0
2325,1
1867,1
993,1
126,1
1773,1
2333,1
4809,0
1959,1
2485,1
3472,0
2179,1
2708,0
1728,1
4360,0
4517,0
1496,1
4111,0
1377,1
548,1
2020,1
438,1
190,1
4328,0
1498,1
1494,1
4796,0
2493,1
2949,0
1214,1
3929,0
4863,0
386,1
1170,1
3606,0
1615,1
4871,0
912,1
1268,1
2528,0
2903,0
3423,0
2004,1
2090,1
1884,1
3362,0
1817,1
3056,0
454,1
4850,0
1590,1
4988,0
3320,0
3528,0
4671,0
4907,0
448,1
3178,0
4049,0
3748,0
4567,0
2964,0
260,1
3293,0
877,1
763,1
4160,0
4191,0
2914,0
2793,0
3913,0
4762,0
916,1
1549,1
1438,1
626,1
3484,0
3208,0
2892,0
120,1
741,1
2185,1
1412,1
700,1
295,1
4301,0
1958,1
3434,0
4386,0
4562,0
4453,0
4541,0
3160,0
4212,0
1408,1
2586,0
4898,0
2492,1
1719,1
3353,0
1129,1
2728,0
3077,0
3631,0
4042,0
395,1
3848,0
149,1
3041,0
1647,1
4156,0
1160,1
1751,1
47,1
4689,0
3735,0
810,1
902,1
3189,0
3796,0
1929,1
4940,0
1159,1
265,1
1211,1
1830,1
3090,0
1125,1
1091,1
3977,0
1881,1
3740,0
164,1
4364,0
1313,1
2535,0
1250,1
2433,1
1406,1
1154,1
2606,0
3370,0
1524,1
4424,0
2923,0
4772,0
1837,1
3745,0
2858,0
804,1
1358,1
3524,0
896,1
3621,0
3514,0
3800,0
3314,0
3809,0
530,1
2357,1
2795,0
907,1
2519,0
4315,0
4978,0
4487,0
303,1
2345,1
2907,0
3947,0
2489,1
4540,0
3549,0
1903,1
2896,0
301,1
3680,0
2777,0
221,1
246,1
654,1
4103,0
2473,1
44,1
1122,1
2411,1
2146,1
4391,0
578,1
502,1
3958,0
1342,1
4129,0
2297,1
4385,0
4152,0
344,1
3902,0
3021,0
3252,0
2954,0
6,1
1733,1
1281,1
595,1
1356,1
4821,0
4953,0
2769,0
4893,0
1576,1
1916,1
3829,0
3526,0
602,1
4982,0
4428,0
1190,1
546,1
2159,1
4246,0
1177,1
579,1
2305,1
2529,0
4087,0
2245,1
4228,0
2582,0
1791,1
4666,0
719,1
2115,1
3381,0
2334,1
3458,0
2880,0
2487,1
2293,1
4749,0
3710,0
4814,0
34,1
1060,1
1480,1
3262,0
